glide_file,glide_path,glide_hash,glide_width,glide_height,ng_path,ng_hash,ng_width,ng_height,hamming_distance
THE LEGEND OF ZELDA#6C5798C8#2#1#F859FA29_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#6C5798C8#2#1#F859FA29_ciByRGBA.png,bbbdd18f12704e41,256,128,scenes/mq/ganontika_scene/ganontika_room_11Tex_005150.png,bbbdd18f12704e41,256,128,0
THE LEGEND OF ZELDA#5C2477C4#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#5C2477C4#0#2_all.png,85c6bc15633e5cd1,128,128,scenes/shared/hakaana2_scene/hakaana2_sceneTex_003890.png,87ceb85463aa5cd1,128,128,8
THE LEGEND OF ZELDA#3341B345#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#3341B345#0#2_all.png,f77ffcc0ccc8c080,256,256,objects/object_po_sisters/object_po_sistersTex_00CBC0.png,f77ffcc0ccc8c080,256,256,0
THE LEGEND OF ZELDA#3A8B2189#2#1#70489598_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#3A8B2189#2#1#70489598_ciByRGBA.png,d3e6604af09fe0b8,128,256,objects/object_link_boy/gLinkAdultBoot2Tex.png,d3e6604af09fe0b8,128,256,0
THE LEGEND OF ZELDA#8734F77B#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#8734F77B#0#2_all.png,cd2593a7976b124a,128,512,scenes/shared/spot00_scene/spot00_sceneTex_015E98.png,cd259327976b164a,128,512,2
THE LEGEND OF ZELDA#7146DB27#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#7146DB27#4#0_all.png,c14a1ab5ff160d39,128,256,textures/parameter_static/gOcarinaTrebleClefTex.png,c14a1abdfa160d3d,128,256,4
THE LEGEND OF ZELDA#5E04492A#2#1#F61D6AFC_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#5E04492A#2#1#F61D6AFC_ciByRGBA.png,ea9fa5609034cbb3,128,128,objects/object_sa/gSariaKneeTex.png,ea9fa56090344bf3,128,128,2
THE LEGEND OF ZELDA#F1B1855B#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#F1B1855B#0#2_all.png,b8b1d899266cd9a6,32,32,objects/object_gnd/gPhantomGanonLimbTex_00AE80.png,b8b1d899266cd9a6,32,32,0
THE LEGEND OF ZELDA#8D96E227#2#1#FE69CE49_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#8D96E227#2#1#FE69CE49_ciByRGBA.png,a2230f2cbc9fe133,128,128,objects/object_ru2/gAdultRutoEar1Tex.png,a2230f2cbc9fe133,128,128,0
THE LEGEND OF ZELDA#67F6987F#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#67F6987F#4#0_all.png,c8c82707393ffc38,128,128,textures/nes_font_static/gMsgChar30Digit0Tex.png,c8c82707393ffc38,128,128,0
THE LEGEND OF ZELDA#7539030C#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#7539030C#0#2_all.png,e3de9c23ba664948,64,64,objects/object_skb/gStalchildNostrilTex.png,e3de9c23ba664948,64,64,0
THE LEGEND OF ZELDA#992C89CF#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#992C89CF#0#2_all.png,caad251dcb8af912,512,256,scenes/shared/syatekijyou_scene/syatekijyou_sceneTex_002740.png,caad251dcb8af912,512,256,0
THE LEGEND OF ZELDA#F249E0F4#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#F249E0F4#3#1_all.png,8990589d81b6b7be,640,256,textures/icon_item_static/gPauseMap13Tex.png,8990589d81b6b7be,640,256,0
THE LEGEND OF ZELDA#CB71BA15#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#CB71BA15#0#2_all.png,d5ac54c83f620677,256,512,objects/object_blkobj/object_blkobjTex_00E890.png,d5ac54c83f620677,256,512,0
THE LEGEND OF ZELDA#9C17BB1C#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#9C17BB1C#0#2_all.png,cee871c3615e165c,256,128,scenes/shared/spot02_scene/spot02_sceneTex_007A80.png,cee971c3615e161c,256,128,2
THE LEGEND OF ZELDA#BCB87512#0#3_all.png,/wip/glideout/THE LEGEND OF ZELDA#BCB87512#0#3_all.png,ccb133cc3c76cc62,256,256,textures/icon_item_static/gItemIconTunicGoronTex.png,ccb133cc3c76cc62,256,256,0
THE LEGEND OF ZELDA#D382DD1C#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#D382DD1C#3#0_all.png,cbc3349cce369a34,1024,128,textures/item_name_static/gHookshotItemNameENGTex.png,cbc3349cce369a34,1024,128,0
THE LEGEND OF ZELDA#24C84BD2#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#24C84BD2#0#2_all.png,f931f2c919f860e4,256,256,objects/object_po_sisters/object_po_sistersTex_00A3C0.png,f931f2c919f860e4,256,256,0
THE LEGEND OF ZELDA#E97A876F#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#E97A876F#3#1_all.png,c0c70f1f3c7c7071,256,256,textures/parameter_static/gButtonBackgroundTex.png,c0c70f1f3c7c7071,256,256,0
THE LEGEND OF ZELDA#B5C2797D#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#B5C2797D#3#1_all.png,d4f50bd350c3c63c,192,128,textures/icon_item_dungeon_static/gDungeonMap1FButtonTex.png,d4d50bd3d045d63c,192,128,6
THE LEGEND OF ZELDA#F78CC58E#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#F78CC58E#0#2_all.png,d5fce9d093039c0e,128,128,objects/object_bv/object_bvTex_018E30.png,d5fce9d093039c0e,128,128,0
THE LEGEND OF ZELDA#F2E40DA3#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#F2E40DA3#0#2_all.png,957f089a3cc8bd83,256,256,scenes/shared/takaraya_scene/takaraya_room_0Tex_005BE0.png,957f089a3cc8bd83,256,256,0
THE LEGEND OF ZELDA#85BF82AE#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#85BF82AE#0#2_all.png,c916bdc807b9c64d,128,256,objects/object_vm/gBeamosBoltAndMetalTex.png,c916bdc807b9c64d,128,256,0
THE LEGEND OF ZELDA#6C13E4DB#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#6C13E4DB#3#0_all.png,c361359e9e1cdb24,1024,128,textures/item_name_static/gBoomerangItemNameENGTex.png,c361359e9e1cdb24,1024,128,0
THE LEGEND OF ZELDA#F38CFFCD#4#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#F38CFFCD#4#1_all.png,856b2b7c3cba3a22,128,2048,scenes/shared/yousei_izumi_tate_scene/yousei_izumi_tate_sceneTex_002810.png,856b2b7c3cba3a22,128,2048,0
THE LEGEND OF ZELDA#FD9FA557#2#1#2C22B089_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#FD9FA557#2#1#2C22B089_ciByRGBA.png,b2d2a5b5b5a6a8a4,256,128,objects/object_ma2/gMalonAdultBeltTex.png,b2d2a5b5b5a6a8a4,256,128,0
THE LEGEND OF ZELDA#8CF7D1C7#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#8CF7D1C7#4#0_all.png,b649b6b44ba5b249,384,340,textures/map_i_static/gFireTempleRoom4Floor3MinimapTex.png,b649b6b44ba5b249,384,340,0
THE LEGEND OF ZELDA#0987B3BA#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#0987B3BA#0#2_all.png,aef24d2cd10ef04e,128,128,objects/object_mori_tex/gMoriKaitenkabeMetalWallTex.png,aef24d2cd10ef04e,128,128,0
THE LEGEND OF ZELDA#A3E511E8#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#A3E511E8#0#2_all.png,c225ccf74d2f9e40,64,64,objects/object_dodojr/object_dodojr_Tex_001700.png,c225ccf74d2f9e40,64,64,0
THE LEGEND OF ZELDA#D3A9743B#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#D3A9743B#4#0_all.png,96cd6e33193c3c1a,128,128,textures/kanji/gMsgKanji826DCapitalNTex.png,96cd6633193c3c1e,128,128,2
THE LEGEND OF ZELDA#58AA0B1F#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#58AA0B1F#3#0_all.png,c3d339cd8e2cc469,1024,128,textures/item_name_static/gBoleroOfFireItemNameENGTex.png,c3d339cd8e2cc469,1024,128,0
THE LEGEND OF ZELDA#660C6AD2#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#660C6AD2#3#0_all.png,cdc436ce9919cc66,1024,128,textures/item_name_static/gRutosLetterItemNameENGTex.png,cdc436ce9919cc66,1024,128,0
THE LEGEND OF ZELDA#9A066D2D#2#1#9131F6B7_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#9A066D2D#2#1#9131F6B7_ciByRGBA.png,ff4338ec01bbc40b,256,256,scenes/shared/spot04_scene/spot04_sceneTex_00FA18.png,ff4338ec01bbc40b,256,256,0
THE LEGEND OF ZELDA#63406E7D#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#63406E7D#3#0_all.png,9072699d63666f92,384,680,textures/map_grand_static/gSacredMeadowMinimapTex.png,9072699d63666f92,384,680,0
THE LEGEND OF ZELDA#A92CD78A#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#A92CD78A#4#0_all.png,e7450be04de4a3ec,512,512,scenes/shared/spot09_scene/spot09_sceneTex_00E960.png,e7450be04de4a3ec,512,512,0
THE LEGEND OF ZELDA#E3901331#2#1#2582369F_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#E3901331#2#1#2582369F_ciByRGBA.png,95d1666b1e9c95e0,512,256,scenes/shared/jyasinboss_scene/jyasinboss_room_3Tex_004700.png,95d1666b1f9c94e0,512,256,2
THE LEGEND OF ZELDA#8F158F61#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#8F158F61#4#0_all.png,f0f00f0f0f0ff00f,128,128,textures/nes_font_static/gMsgChar49LatinCapitalLetterITex.png,f0f00f0f0f0ff00f,128,128,0
THE LEGEND OF ZELDA#02118A7C#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#02118A7C#0#2_all.png,f00ef7738b8f1a08,512,128,scenes/shared/spot16_scene/spot16_sceneTex_019698.png,f00ef7738b8f1a08,512,128,0
THE LEGEND OF ZELDA#95388A0A#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#95388A0A#3#1_all.png,ff807bfd84827a80,640,256,textures/icon_item_static/gPauseSave00Tex.png,ff807bfd84827a80,640,256,0
THE LEGEND OF ZELDA#61BC2484#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#61BC2484#0#2_all.png,eece4e46533d2521,256,256,scenes/shared/spot06_scene/spot06_sceneTex_00AEB8.png,eece4e43133d2531,256,256,4
THE LEGEND OF ZELDA#85CD0320#2#1#416D9900_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#85CD0320#2#1#416D9900_ciByRGBA.png,d5d832e346142dd7,128,128,scenes/shared/spot04_scene/spot04_room_0Tex_00D408.png,d5d832e346142dd7,128,128,0
THE LEGEND OF ZELDA#E1D78FB2#2#0#71E9A4C5_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#E1D78FB2#2#0#71E9A4C5_ciByRGBA.png,81c157dc4a6f6b92,256,256,scenes/mq/ganontika_scene/ganontika_room_1Tex_0169E0.png,81c157dc4a6f6b92,256,256,0
THE LEGEND OF ZELDA#7AF7DED1#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#7AF7DED1#3#1_all.png,80897f8747817f8d,576,192,textures/icon_item_static/gNamePanelLeftTex.png,80897f8747817f8d,576,192,0
THE LEGEND OF ZELDA#CB91B8A8#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#CB91B8A8#0#2_all.png,925f352c6ec15b92,256,256,scenes/mq/Bmori1_scene/Bmori1_room_9Tex_0048B8.png,925f352c6e815b93,256,256,2
THE LEGEND OF ZELDA#F3527062#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#F3527062#0#2_all.png,844e3823d93fcaf1,256,256,scenes/shared/spot02_scene/spot02_room_1Tex_010D08.png,844e3823d93fcaf1,256,256,0
THE LEGEND OF ZELDA#44C0A27E#2#1#E2612D2B_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#44C0A27E#2#1#E2612D2B_ciByRGBA.png,fe7ec13ad1524131,128,128,objects/object_zo/gZoraHandTex.png,fe7ec13ad1524131,128,128,0
THE LEGEND OF ZELDA#C7120E04#2#1#FBDA801F_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#C7120E04#2#1#FBDA801F_ciByRGBA.png,c01fe23fdb338960,256,512,scenes/mq/bdan_scene/bdan_sceneTex_013E00.png,c01fe23fdb338960,256,512,0
THE LEGEND OF ZELDA#54E0FBAF#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#54E0FBAF#0#2_all.png,8927b249af06793e,128,128,scenes/shared/spot13_scene/spot13_room_1Tex_00B608.png,8927b249af06793e,128,128,0
THE LEGEND OF ZELDA#1A2AC7E8#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#1A2AC7E8#0#2_all.png,8500bb0007002c00,256,512,scenes/shared/spot09_scene/spot09_sceneTex_00A960.png,8500bb0007002c00,256,512,0
THE LEGEND OF ZELDA#63981303#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#63981303#0#2_all.png,afa46ae8fa9a4341,256,512,objects/object_spot09_obj/object_spot09_objTex_00DC90.png,afa46ae8fa9a4341,256,512,0
THE LEGEND OF ZELDA#6E922472#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#6E922472#0#2_all.png,f2368dcd3622c999,128,128,objects/object_ru1/gRutoChildCircleGradientTex.png,f2368dcd3622c999,128,128,0
THE LEGEND OF ZELDA#3CC53E32#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#3CC53E32#0#2_all.png,85da5a27a55a7a85,64,64,objects/object_ganon2/gGanonPauldronTex.png,85da5a27a55a7a85,64,64,0
THE LEGEND OF ZELDA#4A6D4441#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#4A6D4441#0#2_all.png,aabb32b263a834d5,512,256,objects/object_spot02_objects/object_spot02_objects_Tex_014C20.png,aabb32b263a834d5,512,256,0
THE LEGEND OF ZELDA#1A7F25B0#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#1A7F25B0#3#1_all.png,d07e8fe03c8f340b,256,256,scenes/shared/syatekijyou_scene/syatekijyou_sceneTex_00ACC0.png,d07e8fe03c8f700b,256,256,2
THE LEGEND OF ZELDA#45ADE521#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#45ADE521#3#1_all.png,93496516ad34ee35,128,512,scenes/shared/syatekijyou_scene/syatekijyou_sceneTex_0039C0.png,9b496516ad34e635,128,512,2
THE LEGEND OF ZELDA#4AA6673A#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#4AA6673A#4#0_all.png,96ce6d3234c96764,128,128,textures/kanji/gMsgKanji8254FiveTex.png,96ce6d3234c96764,128,128,0
THE LEGEND OF ZELDA#E1D03F37#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#E1D03F37#0#2_all.png,84c5aa6c6d339793,64,64,objects/object_fu/gWindmillManHornAndPipeTex.png,81c5aa6c6d339793,64,64,2
THE LEGEND OF ZELDA#0FDAB849#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#0FDAB849#3#0_all.png,93cd7a3ba4c66238,640,520,textures/map_grand_static/gGerudoValleyMinimapTex.png,93cd7a3ba4c66238,640,520,0
THE LEGEND OF ZELDA#5A49FAC3#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#5A49FAC3#4#0_all.png,c4ec1f3323191c3f,128,128,textures/nes_font_static/gMsgChar52LatinCapitalLetterRTex.png,c4ec1f3323191c3f,128,128,0
THE LEGEND OF ZELDA#8A436A10#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#8A436A10#3#0_all.png,90962f694d2fd23a,1024,128,textures/item_name_static/gDinsFireItemNameENGTex.png,90962f694d2fd23a,1024,128,0
THE LEGEND OF ZELDA#74141C63#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#74141C63#0#2_all.png,aa353d62e8b1a7c4,256,256,objects/object_haka/gGravestoneTombTex.png,aa353d62e8b1a7c4,256,256,0
THE LEGEND OF ZELDA#D11D529E#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#D11D529E#0#2_all.png,872670db18dcdaf0,256,256,objects/object_vm/gBeamosTeethTex.png,872670db18dcdaf0,256,256,0
THE LEGEND OF ZELDA#05EC50E6#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#05EC50E6#4#0_all.png,b64949b6b4494b5b,384,340,textures/map_i_static/gFireTempleRoom17MinimapTex.png,b44b4bb5b6494a59,384,340,8
THE LEGEND OF ZELDA#7AA228AC#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#7AA228AC#0#2_all.png,918466dae570b53e,256,512,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,918466dae570b53e,256,512,0
THE LEGEND OF ZELDA#9BD75346#2#1#DD8B0AED_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#9BD75346#2#1#DD8B0AED_ciByRGBA.png,ae21f1eeb4cb1443,512,256,scenes/mq/Bmori1_scene/Bmori1_room_16Tex_003798.png,ae21f1eeb4cb1443,512,256,0
THE LEGEND OF ZELDA#D9AEEA05#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#D9AEEA05#0#2_all.png,bf734458192627e3,512,256,scenes/shared/spot20_scene/spot20_sceneTex_0071E0.png,bf730458192627e7,512,256,2
THE LEGEND OF ZELDA#4CD03C46#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#4CD03C46#3#1_all.png,c2633d9d9264cd93,128,128,textures/parameter_static/gDefenseHeartThreeQuarterTex.png,c2633d9d9264cd93,128,128,0
THE LEGEND OF ZELDA#070289F9#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#070289F9#3#0_all.png,93d16c8e9e3c8665,1024,128,textures/item_name_static/gDekuShieldItemNameENGTex.png,93d16c8e9e3c8665,1024,128,0
THE LEGEND OF ZELDA#66286E24#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#66286E24#3#1_all.png,dd486e057c1427bb,256,512,objects/object_wood02/object_wood02_Tex_004790.png,dd086e057c3427bb,256,512,2
THE LEGEND OF ZELDA#4A1DED81#2#1#6125C400_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#4A1DED81#2#1#6125C400_ciByRGBA.png,84b8eeab85e4e887,128,128,scenes/mq/jyasinzou_scene/jyasinzou_sceneTex_018820.png,84b8eeab85e4e887,128,128,0
THE LEGEND OF ZELDA#96198D76#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#96198D76#3#1_all.png,ccc8eb2b6be17860,640,256,textures/icon_item_static/gPauseMap14Tex.png,ccc8eb2b6be17860,640,256,0
THE LEGEND OF ZELDA#A44EFF80#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#A44EFF80#0#2_all.png,8be51692c5199d76,256,256,scenes/shared/spot02_scene/spot02_sceneTex_00A280.png,8be51692c5199d76,256,256,0
THE LEGEND OF ZELDA#B860C60F#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#B860C60F#0#2_all.png,ee499493dd664a62,64,128,objects/object_dh/object_dh_Tex_000BF0.png,ee499493dd664a62,64,128,0
THE LEGEND OF ZELDA#AA412399#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#AA412399#4#0_all.png,926d929669569976,384,340,textures/map_i_static/gWaterTempleRoom17Floor3MinimapTex.png,926d929669569976,384,340,0
THE LEGEND OF ZELDA#91586277#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#91586277#0#2_all.png,999e3399cc2626cd,256,256,scenes/shared/ganon_sonogo_scene/ganon_sonogo_room_4Tex_006CE8.png,999e3399cc2626cd,256,256,0
THE LEGEND OF ZELDA#CEF20E81#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#CEF20E81#0#2_all.png,822828082a2a2282,256,512,objects/object_spot00_objects/gHyruleFieldCastleDrawbridgeWoodTex.png,822828082a2a2282,256,512,0
THE LEGEND OF ZELDA#DA12323A#2#1#FFCF850D_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#DA12323A#2#1#FFCF850D_ciByRGBA.png,b2651b681b90dde3,256,256,scenes/shared/spot01_scene/spot01_sceneTex_00B750.png,b2651b681b90dde3,256,256,0
THE LEGEND OF ZELDA#47AAE721#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#47AAE721#0#2_all.png,d9a605dca4793a6a,128,128,scenes/mq/ganontika_scene/ganontika_room_2Tex_0047D8.png,d9a605dca4793a6a,128,128,0
THE LEGEND OF ZELDA#8A7AFC01#2#1#6FF77222_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#8A7AFC01#2#1#6FF77222_ciByRGBA.png,e23685257a5b95a5,256,256,objects/object_kw1/gKw1MouthTex.png,e27685257a5b85a5,256,256,2
THE LEGEND OF ZELDA#9F91754D#2#1#D2DF02A4_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#9F91754D#2#1#D2DF02A4_ciByRGBA.png,bd9e3469c0e5c21e,256,256,objects/object_fa/gFaEyeClosedTex.png,bd9e3469c0e5c21e,256,256,0
THE LEGEND OF ZELDA#DA8A4604#0#3_all.png,/wip/glideout/THE LEGEND OF ZELDA#DA8A4604#0#3_all.png,cc9e6861977463ca,192,192,textures/icon_item_24_static/gQuestIconDungeonBossKeyTex.png,c89e6861977063de,192,192,4
THE LEGEND OF ZELDA#619148D1#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#619148D1#3#1_all.png,d22dd22dd22dd22d,640,256,textures/icon_item_static/gPauseSelectItem13Tex.png,d22dd22dd22dd22d,640,256,0
THE LEGEND OF ZELDA#6B9826A8#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#6B9826A8#3#1_all.png,d4bb2bc48547d42b,1024,128,textures/title_static/gFileSelEraseWhichFileFRATex.png,d4bb2bc48547d42b,1024,128,0
THE LEGEND OF ZELDA#4C2E747B#0#3_all.png,/wip/glideout/THE LEGEND OF ZELDA#4C2E747B#0#3_all.png,84c37f39e966388a,192,192,textures/icon_item_24_static/gQuestIconMedallionLightTex.png,84c37f39e966388a,192,192,0
THE LEGEND OF ZELDA#E973D922#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#E973D922#3#1_all.png,9b266499cd3339c6,256,256,textures/parameter_static/gEmptyCLeftArrowTex.png,9b666499cd3331cc,256,256,4
THE LEGEND OF ZELDA#0A7871D8#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#0A7871D8#4#0_all.png,d0d64fd819c32ecc,128,128,textures/nes_font_static/gMsgCharA4ButtonZTex.png,d0d64fd819c32ecc,128,128,0
THE LEGEND OF ZELDA#8A11FB3B#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#8A11FB3B#4#0_all.png,db2525dadac1c925,128,128,textures/nes_font_static/gMsgChar6DLatinSmallLetterMTex.png,db2525dadac1c925,128,128,0
THE LEGEND OF ZELDA#093B28DE#2#1#7C8D0B61_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#093B28DE#2#1#7C8D0B61_ciByRGBA.png,a3466eafac108fa9,256,512,scenes/mq/ydan_scene/ydan_room_9Tex_002C80.png,a3466eafac108fa9,256,512,0
THE LEGEND OF ZELDA#90ADF151#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#90ADF151#0#2_all.png,fcb1998ca87a26a9,256,256,scenes/mq/MIZUsin_scene/MIZUsin_room_0Tex_010DF8.png,fcb1998ca87a26a9,256,256,0
THE LEGEND OF ZELDA#D14F2F4F#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#D14F2F4F#0#2_all.png,d7e6388261e79391,256,256,scenes/shared/spot17_scene/spot17_room_1Tex_00F4D8.png,d7e6388261e79391,256,256,0
THE LEGEND OF ZELDA#9896746E#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#9896746E#3#0_all.png,bd9dda52a4666262,128,128,textures/icon_item_static/gPauseMenuCursorTopRightTex.png,bd9dda52a4666262,128,128,0
THE LEGEND OF ZELDA#6F458274#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#6F458274#4#0_all.png,c7c75aca2d4d342c,128,128,textures/kanji/gMsgKanji8263CapitalDTex.png,c7c75aca2d4d342c,128,128,0
THE LEGEND OF ZELDA#B7F909E1#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#B7F909E1#3#1_all.png,db3a26cdc940cc37,1024,128,textures/title_static/gFileSelAreYouSure2ENGTex.png,db3a26cdc940cc37,1024,128,0
THE LEGEND OF ZELDA#D08C2E1E#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#D08C2E1E#0#2_all.png,9784613b96e6c9c9,256,256,scenes/shared/spot18_scene/spot18_room_3Tex_00B448.png,9784613b96e6c9c9,256,256,0
THE LEGEND OF ZELDA#02B2C03A#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#02B2C03A#4#0_all.png,c3e0383f0f07c73c,128,128,textures/nes_font_static/gMsgChar59LatinCapitalLetterYTex.png,c3e0383f0f07c73c,128,128,0
THE LEGEND OF ZELDA#95383A3A#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#95383A3A#0#2_all.png,efa018cd22d96c9e,64,64,objects/object_st/object_st_Tex_002650.png,efa018cd22d96c9e,64,64,0
THE LEGEND OF ZELDA#74977A65#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#74977A65#0#2_all.png,ab002f006a005200,256,256,scenes/shared/spot00_scene/spot00_sceneTex_018B98.png,ab002f006a005200,256,256,0
THE LEGEND OF ZELDA#70F8E36A#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#70F8E36A#3#1_all.png,d4d50bd3d0c1d63c,192,128,textures/icon_item_dungeon_static/gDungeonMap1FButtonTex.png,d4d50bd3d045d63c,192,128,2
THE LEGEND OF ZELDA#3F28B2E1#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#3F28B2E1#0#2_all.png,999e3399cc2626cd,256,256,scenes/shared/ganon_sonogo_scene/ganon_sonogo_room_4Tex_006CE8.png,999e3399cc2626cd,256,256,0
THE LEGEND OF ZELDA#3755B844#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#3755B844#0#2_all.png,dd4389de1b293598,256,128,scenes/shared/spot04_scene/spot04_room_1Tex_004EA8.png,dd4389de1b293598,256,128,0
THE LEGEND OF ZELDA#059AD2CC#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#059AD2CC#0#2_all.png,b15a94d1f5185d71,256,256,scenes/shared/souko_scene/souko_room_1Tex_007518.png,b15a94d1f5185d71,256,256,0
THE LEGEND OF ZELDA#11B87B4E#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#11B87B4E#0#2_all.png,e167886398b8ec67,128,256,scenes/shared/spot02_scene/spot02_sceneTex_00B880.png,e167886398b8ec67,128,256,0
THE LEGEND OF ZELDA#31FDB2BA#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#31FDB2BA#0#2_all.png,e24952d6f4e58f82,128,128,objects/object_zl1/gChildZelda1PointedHairOnSideTex.png,e34952d6f4e58b82,128,128,2
THE LEGEND OF ZELDA#299F7315#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#299F7315#3#0_all.png,9b64659a3c999b64,384,128,textures/do_action_static/gGrabDoActionENGTex.png,9b64659a3c999b64,384,128,0
